id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard14-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard14.wav,You almost beat your friend's record. Almost. I want to stress that.,cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard14.wav,https://i1.theportalwiki.net/img/4/43/GLaDOS_dlc1_leaderboard14.wav,Other,Leaderboard responses,"You have a new, worse rank. Congratulations. To everyone above you.",You almost beat your friend's record. But you didn't. It might be easier just to find new friends.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard15-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard15.wav,You almost beat your friend's record. But you didn't. It might be easier just to find new friends.,cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard15.wav,https://i1.theportalwiki.net/img/6/62/GLaDOS_dlc1_leaderboard15.wav,Other,Leaderboard responses,You almost beat your friend's record. Almost. I want to stress that.,Congratulations. You are better than everyone.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard16-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard16.wav,Congratulations. You are better than everyone.,cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard16.wav,https://i1.theportalwiki.net/img/4/4f/GLaDOS_dlc1_leaderboard16.wav,Other,Leaderboard responses,You almost beat your friend's record. But you didn't. It might be easier just to find new friends.,You are faster than everyone.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard17-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard17.wav,You are faster than everyone.,cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard17.wav,https://i1.theportalwiki.net/img/1/1d/GLaDOS_dlc1_leaderboard17.wav,Other,Leaderboard responses,Congratulations. You are better than everyone.,You used less portals than anyone.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard18-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard18.wav,You used less portals than anyone.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard18.wav,https://i1.theportalwiki.net/img/a/a7/GLaDOS_dlc1_leaderboard18.wav,Other,Leaderboard responses,You are faster than everyone.,You're better than everyone. For now.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard19-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard19.wav,You're better than everyone. For now.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard19.wav,https://i1.theportalwiki.net/img/5/5d/GLaDOS_dlc1_leaderboard19.wav,Other,Leaderboard responses,You used less portals than anyone.,"You are playing above the global average. Statistically speaking, there are actually people playing worse than you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard20-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard20.wav,"You are playing above the global average. Statistically speaking, there are actually people playing worse than you.",deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard20.wav,https://i1.theportalwiki.net/img/c/ce/GLaDOS_dlc1_leaderboard20.wav,Other,Leaderboard responses,You're better than everyone. For now.,[unimpressed] Maybe I was wrong about you.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard21-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard21.wav,[unimpressed] Maybe I was wrong about you.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard21.wav,https://i1.theportalwiki.net/img/2/2e/GLaDOS_dlc1_leaderboard21.wav,Other,Leaderboard responses,"You are playing above the global average. Statistically speaking, there are actually people playing worse than you.","You've beaten your own record. That's a low bar, but you managed to gently tip-toe over it.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard22-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard22.wav,"You've beaten your own record. That's a low bar, but you managed to gently tip-toe over it.",deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard22.wav,https://i1.theportalwiki.net/img/b/be/GLaDOS_dlc1_leaderboard22.wav,Other,Leaderboard responses,[unimpressed] Maybe I was wrong about you.,Very not completely bad.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard23-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard23.wav,Very not completely bad.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard23.wav,https://i1.theportalwiki.net/img/e/e6/GLaDOS_dlc1_leaderboard23.wav,Other,Leaderboard responses,"You've beaten your own record. That's a low bar, but you managed to gently tip-toe over it.",Oops.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard24-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard24.wav,Oops.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard24.wav,https://i1.theportalwiki.net/img/e/ed/GLaDOS_dlc1_leaderboard24.wav,Other,Leaderboard responses,Very not completely bad.,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_01.wav,Welcome to Dota.,inquisitive,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_01.wav,https://i1.theportalwiki.net/img/8/8d/GLaDOS_Dota_2_glados_prelim_01.wav,Other,Welcome Messages,,"Well, look who's come crawling back.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_02.wav,"Well, look who's come crawling back.",inquisitive,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_02.wav,https://i1.theportalwiki.net/img/9/90/GLaDOS_Dota_2_glados_prelim_02.wav,Other,Welcome Messages,Welcome to Dota.,"Oh, it's you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_03.wav,"Oh, it's you.",inquisitive,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_03.wav,https://i1.theportalwiki.net/img/e/e6/GLaDOS_Dota_2_glados_prelim_03.wav,Other,Welcome Messages,"Well, look who's come crawling back.",This is Dota.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_04.wav,This is Dota.,deadpan,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_04.wav,https://i1.theportalwiki.net/img/1/1c/GLaDOS_Dota_2_glados_prelim_04.wav,Other,Welcome Messages,"Oh, it's you.","Oh, good. You're back.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_05.wav,"Oh, good. You're back.",deadpan,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_05.wav,https://i1.theportalwiki.net/img/1/12/GLaDOS_Dota_2_glados_prelim_05.wav,Other,Welcome Messages,This is Dota.,Welcome to -ota. The D is silent.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_06.wav,Welcome to -ota. The D is silent.,deadpan,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_06.wav,https://i1.theportalwiki.net/img/0/0b/GLaDOS_Dota_2_glados_prelim_06.wav,Other,Welcome Messages,"Oh, good. You're back.",Hello.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-07-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_07.wav,Hello.,annoyed,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_07.wav,https://i1.theportalwiki.net/img/a/ac/GLaDOS_Dota_2_glados_prelim_07.wav,Other,Welcome Messages,Welcome to -ota. The D is silent.,You're back. You must really enjoy crushing defeat.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_08.wav,You're back. You must really enjoy crushing defeat.,annoyed,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_08.wav,https://i1.theportalwiki.net/img/4/4f/GLaDOS_Dota_2_glados_prelim_08.wav,Other,Welcome Messages,Hello.,It's not too late to abandon and save time.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-09-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_09.wav,It's not too late to abandon and save time.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_09.wav,https://i1.theportalwiki.net/img/d/dd/GLaDOS_Dota_2_glados_prelim_09.wav,Other,Welcome Messages,You're back. You must really enjoy crushing defeat.,Today is a good day to die... in a forest... defending a statue from goblins.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-10-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_10.wav,Today is a good day to die... in a forest... defending a statue from goblins.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_10.wav,https://i1.theportalwiki.net/img/6/66/GLaDOS_Dota_2_glados_prelim_10.wav,Other,Welcome Messages,It's not too late to abandon and save time.,"Hello, I hope you're ready this time.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_11.wav,"Hello, I hope you're ready this time.",sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_11.wav,https://i1.theportalwiki.net/img/e/ee/GLaDOS_Dota_2_glados_prelim_11.wav,Other,Welcome Messages,Today is a good day to die... in a forest... defending a statue from goblins.,You must be the one the others were talking about. The... well... I'm sure you'll do fine.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-12-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_12.wav,You must be the one the others were talking about. The... well... I'm sure you'll do fine.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_12.wav,https://i1.theportalwiki.net/img/2/2c/GLaDOS_Dota_2_glados_prelim_12.wav,Other,Welcome Messages,"Hello, I hope you're ready this time.","You must be the one the others were talking about, that talentless one.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-13-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_13.wav,"You must be the one the others were talking about, that talentless one.",sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_13.wav,https://i1.theportalwiki.net/img/b/b4/GLaDOS_Dota_2_glados_prelim_13.wav,Other,Welcome Messages,You must be the one the others were talking about. The... well... I'm sure you'll do fine.,Welcome to Dota. It's the hot new game you've been reading about in your eating magazines.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-14-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_14.wav,Welcome to Dota. It's the hot new game you've been reading about in your eating magazines.,deadpan,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_14.wav,https://i1.theportalwiki.net/img/5/54/GLaDOS_Dota_2_glados_prelim_14.wav,Other,Welcome Messages,"You must be the one the others were talking about, that talentless one.","Welcome to Dota. Don't forget your little plastic sword, and all your chins, and your giant flagon of gravy.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-15-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_15.wav,"Welcome to Dota. Don't forget your little plastic sword, and all your chins, and your giant flagon of gravy.",inquisitive,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_15.wav,https://i1.theportalwiki.net/img/9/96/GLaDOS_Dota_2_glados_prelim_15.wav,Other,Welcome Messages,Welcome to Dota. It's the hot new game you've been reading about in your eating magazines.,Welcome to Medieval Times. How many in your party tonight?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-16-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_16.wav,Welcome to Medieval Times. How many in your party tonight?,inquisitive,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_16.wav,https://i1.theportalwiki.net/img/b/b6/GLaDOS_Dota_2_glados_prelim_16.wav,Other,Welcome Messages,"Welcome to Dota. Don't forget your little plastic sword, and all your chins, and your giant flagon of gravy.",Welcome to Dota. It's like chess with one piece and a forest.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-17-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_17.wav,Welcome to Dota. It's like chess with one piece and a forest.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_17.wav,https://i1.theportalwiki.net/img/6/6a/GLaDOS_Dota_2_glados_prelim_17.wav,Other,Welcome Messages,Welcome to Medieval Times. How many in your party tonight?,Welcome to Dota. It's like chess... for idiots.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-18-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_18.wav,Welcome to Dota. It's like chess... for idiots.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_18.wav,https://i1.theportalwiki.net/img/3/31/GLaDOS_Dota_2_glados_prelim_18.wav,Other,Welcome Messages,Welcome to Dota. It's like chess with one piece and a forest.,You must be the one the others were talking about. The one with all the chins.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-19-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_19.wav,You must be the one the others were talking about. The one with all the chins.,sarcastic,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_19.wav,https://i1.theportalwiki.net/img/9/99/GLaDOS_Dota_2_glados_prelim_19.wav,Other,Welcome Messages,Welcome to Dota. It's like chess... for idiots.,Welcome to Dota.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|welcome-messages|glados-dota-2-glados-prelim-20-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_Dota_2_glados_prelim_20.wav,Welcome to Dota.,deadpan,1.0,Other | Welcome Messages,"GLaDOS,Other,Welcome Messages",,,GLaDOS,en,,GLaDOS_Dota_2_glados_prelim_20.wav,https://i1.theportalwiki.net/img/6/60/GLaDOS_Dota_2_glados_prelim_20.wav,Other,Welcome Messages,You must be the one the others were talking about. The one with all the chins.,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|game-mode-messages|glados-dota-2-gamemode-01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\Glados_Dota_2_gamemode_01.wav,All pick.,sarcastic,1.0,Other | Game Mode Messages,"GLaDOS,Other,Game Mode Messages",,,GLaDOS,en,,Glados_Dota_2_gamemode_01.wav,https://i1.theportalwiki.net/img/e/e0/Glados_Dota_2_gamemode_01.wav,Other,Game Mode Messages,,Time to select from all these... things.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|game-mode-messages|glados-dota-2-gamemode-02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\Glados_Dota_2_gamemode_02.wav,Time to select from all these... things.,sarcastic,1.0,Other | Game Mode Messages,"GLaDOS,Other,Game Mode Messages",,,GLaDOS,en,,Glados_Dota_2_gamemode_02.wav,https://i1.theportalwiki.net/img/3/31/Glados_Dota_2_gamemode_02.wav,Other,Game Mode Messages,All pick.,All random.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|game-mode-messages|glados-dota-2-gamemode-03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\Glados_Dota_2_gamemode_03.wav,All random.,sarcastic,1.0,Other | Game Mode Messages,"GLaDOS,Other,Game Mode Messages",,,GLaDOS,en,,Glados_Dota_2_gamemode_03.wav,https://i1.theportalwiki.net/img/5/5c/Glados_Dota_2_gamemode_03.wav,Other,Game Mode Messages,Time to select from all these... things.,Captain's mode.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|game-mode-messages|glados-dota-2-gamemode-04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\Glados_Dota_2_gamemode_04.wav,Captain's mode.,deadpan,1.0,Other | Game Mode Messages,"GLaDOS,Other,Game Mode Messages",,,GLaDOS,en,,Glados_Dota_2_gamemode_04.wav,https://i1.theportalwiki.net/img/c/cf/Glados_Dota_2_gamemode_04.wav,Other,Game Mode Messages,All random.,Random draft.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
